fighter_id,fighter_url,first_name,last_name,full_name,nickname,height_raw,weight_raw,reach_raw,stance,dob_raw,record_raw,profile_SLpM,profile_str_acc,profile_SApM,profile_str_def,profile_TD_avg,profile_TD_acc,profile_TD_def,profile_sub_avg,scraped_at
712c4db78b9373d1,http://ufcstats.com/fighter-details/712c4db78b9373d1,Joe,49-14-2,Joe Jordan Record: 49-14-2,,"5' 6""",155 lbs.,--,Orthodox,"Jul 27, 1978",49-14-2,1.85,0.25,4.27,,0.0,0.0,0.66,0.0,2026-06-05T04:00:22.790317+00:00
d26934530dc5b248,http://ufcstats.com/fighter-details/d26934530dc5b248,Gilbert,6-2-0,Gilbert Aldana Record: 6-2-0,,"6' 1""",250 lbs.,--,Orthodox,"Aug 25, 1977",6-2-0,2.91,0.54,6.26,,2.57,0.4,0.33,0.0,2026-06-05T04:00:22.790317+00:00
06f0ffa6446c5b6d,http://ufcstats.com/fighter-details/06f0ffa6446c5b6d,Branden,NC),Branden Lee Hinkle Record: 17-11-0 (1 NC),,"6' 3""",235 lbs.,--,Orthodox,"Jul 29, 1973",17-11-0 (1 NC),2.61,0.69,3.91,,4.34,0.57,0.66,4.3,2026-06-05T04:00:22.790317+00:00
af49a6c491ca22a3,http://ufcstats.com/fighter-details/af49a6c491ca22a3,Kristian,4-3-0,Kristian Rothaermel Record: 4-3-0,,"6' 0""",205 lbs.,--,Open Stance,"Jan 31, 1972",4-3-0,0.75,0.5,2.49,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
8c3f3c43c8ceb778,http://ufcstats.com/fighter-details/8c3f3c43c8ceb778,Justin,10-7-0,Justin Levens Record: 10-7-0,,"5' 11""",185 lbs.,--,Orthodox,"Apr 18, 1980",10-7-0,1.24,0.47,3.15,,1.69,0.5,0.33,5.1,2026-06-05T04:00:22.790317+00:00
155bfc7ed36622df,http://ufcstats.com/fighter-details/155bfc7ed36622df,Solomon,NC),Solomon Hutcherson Record: 11-7-0 (1 NC),,"5' 11""",185 lbs.,--,Southpaw,"Aug 31, 1972",11-7-0 (1 NC),2.59,0.39,2.59,,3.53,1.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
429e7d3725852ce9,http://ufcstats.com/fighter-details/429e7d3725852ce9,Royce,15-2-3,Royce Gracie Record: 15-2-3,,"6' 1""",175 lbs.,--,Southpaw,"Dec 12, 1966",15-2-3,0.88,0.41,1.13,,0.0,0.0,0.66,0.8,2026-06-05T04:00:22.790317+00:00
0bc7e61d204f2137,http://ufcstats.com/fighter-details/0bc7e61d204f2137,Fabiano,NC),Fabiano Scherner Record: 11-10-0 (3 NC),,"6' 3""",257 lbs.,--,Orthodox,"Jun 30, 1972",11-10-0 (3 NC),1.31,0.31,3.2,,1.09,0.33,0.4,0.0,2026-06-05T04:00:22.790317+00:00
2549d63da9c456cb,http://ufcstats.com/fighter-details/2549d63da9c456cb,Rick,3-1-1,Rick Davis Record: 3-1-1,,"5' 9""",155 lbs.,--,Orthodox,--,3-1-1,3.09,0.5,6.19,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
7d3caf0f96f1b33d,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d,Nick,38-14-1,Nick Thompson Record: 38-14-1,,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 23, 1981",38-14-1,1.87,0.42,1.8,,1.06,1.0,0.35,2.6,2026-06-05T04:00:22.790317+00:00
4123fd4dcc1fe937,http://ufcstats.com/fighter-details/4123fd4dcc1fe937,David,6-2-0,David Terrell Record: 6-2-0,,"6' 1""",185 lbs.,--,Southpaw,"Jan 09, 1978",6-2-0,2.34,0.63,2.71,,5.54,0.5,0.0,5.5,2026-06-05T04:00:22.790317+00:00
21321cdfba797c52,http://ufcstats.com/fighter-details/21321cdfba797c52,Derrick,27-15-1,Derrick Noble Record: 27-15-1,,"5' 9""",170 lbs.,--,Southpaw,"Aug 14, 1978",27-15-1,6.21,0.4,3.79,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
7342fcc41a4817fa,http://ufcstats.com/fighter-details/7342fcc41a4817fa,Ansar,14-5-0,Ansar Chalangov Record: 14-5-0,,"5' 9""",170 lbs.,--,Orthodox,"Oct 30, 1979",14-5-0,0.68,0.66,1.69,,0.0,0.0,0.0,7.6,2026-06-05T04:00:22.790317+00:00
f5ff7bcdcfeba3ad,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad,Trevor,34-11-2,Trevor Prangley Record: 34-11-2,,"6' 1""",185 lbs.,"75""",Orthodox,"Aug 24, 1972",34-11-2,2.59,0.6,2.02,,3.38,0.55,0.74,1.0,2026-06-05T04:00:22.790317+00:00
6888e31ce88f5b17,http://ufcstats.com/fighter-details/6888e31ce88f5b17,Steve,12-6-0,Steve Vigneault Record: 12-6-0,,"5' 10""",185 lbs.,--,Orthodox,"Feb 14, 1978",12-6-0,2.19,0.28,5.75,,0.0,0.0,1.0,0.0,2026-06-05T04:00:22.790317+00:00
62918a2118de08b2,http://ufcstats.com/fighter-details/62918a2118de08b2,Tom,8-0-0,Tom Murphy Record: 8-0-0,,"6' 2""",227 lbs.,--,Southpaw,"Nov 19, 1974",8-0-0,2.5,0.71,0.17,,7.51,0.85,0.0,2.5,2026-06-05T04:00:22.790317+00:00
49efbdc6c9f650c4,http://ufcstats.com/fighter-details/49efbdc6c9f650c4,Icho,6-5-0,Icho Larenas Record: 6-5-0,,"6' 3""",235 lbs.,--,Orthodox,"Mar 12, 1980",6-5-0,0.17,0.15,2.5,,0.0,0.0,0.14,0.0,2026-06-05T04:00:22.790317+00:00
27fc9218a3653e3c,http://ufcstats.com/fighter-details/27fc9218a3653e3c,Justin,19-7-1,Justin Eilers Record: 19-7-1,,"6' 1""",235 lbs.,--,Orthodox,"Jun 28, 1978",19-7-1,2.86,0.43,5.66,,0.82,0.25,0.5,0.0,2026-06-05T04:00:22.790317+00:00
2ee09ec2a0695eb9,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9,Mike,8-5-0,Mike van Arsdale Record: 8-5-0,,"6' 2""",205 lbs.,--,Switch,"Jun 20, 1965",8-5-0,1.52,0.41,1.91,,1.06,0.14,0.37,0.0,2026-06-05T04:00:22.790317+00:00
22d1e00e1aabb7c9,http://ufcstats.com/fighter-details/22d1e00e1aabb7c9,Mike,27-8-0,Mike Whitehead Record: 27-8-0,,"6' 1""",205 lbs.,--,Orthodox,"Jun 29, 1981",27-8-0,1.62,0.33,2.36,,3.59,0.43,0.77,0.3,2026-06-05T04:00:22.790317+00:00
e361e5c858af6ff1,http://ufcstats.com/fighter-details/e361e5c858af6ff1,Alex,10-6-0,Alex Karalexis Record: 10-6-0,,"5' 8""",155 lbs.,"66""",Orthodox,"Sep 20, 1977",10-6-0,2.57,0.42,2.39,,2.7,0.45,0.86,0.9,2026-06-05T04:00:22.790317+00:00
02e52b3a595f0786,http://ufcstats.com/fighter-details/02e52b3a595f0786,Kevin,11-9-0,Kevin Jordan Record: 11-9-0,,"6' 3""",245 lbs.,--,Orthodox,"Dec 31, 1970",11-9-0,2.0,0.4,1.91,,0.0,0.0,0.77,0.6,2026-06-05T04:00:22.790317+00:00
94609dd91731d428,http://ufcstats.com/fighter-details/94609dd91731d428,Jeff,4-2-0,Jeff Newton Record: 4-2-0,,"6' 2""",205 lbs.,--,Sideways,"Dec 11, 1966",4-2-0,0.28,0.2,1.41,,0.0,0.0,0.0,8.5,2026-06-05T04:00:22.790317+00:00
ce47f49e5c386a9c,http://ufcstats.com/fighter-details/ce47f49e5c386a9c,Kit,6-7-0,Kit Cope Record: 6-7-0,,"6' 0""",170 lbs.,--,Orthodox,"Mar 17, 1977",6-7-0,1.18,0.52,2.12,,0.0,0.0,0.5,3.5,2026-06-05T04:00:22.790317+00:00
030f08370fd1c2bb,http://ufcstats.com/fighter-details/030f08370fd1c2bb,Kerry,NC),Kerry Schall Record: 24-13-0 (1 NC),,"6' 2""",265 lbs.,--,Orthodox,"Aug 09, 1971",24-13-0 (1 NC),0.94,0.11,4.84,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
6d7886b094b471ac,http://ufcstats.com/fighter-details/6d7886b094b471ac,Sean,2-1-0,Sean Gannon Record: 2-1-0,,"6' 3""",265 lbs.,--,Southpaw,--,2-1-0,0.0,0.0,6.38,,0.0,0.0,0.5,0.0,2026-06-05T04:00:22.790317+00:00
782a2a17d3e38fdf,http://ufcstats.com/fighter-details/782a2a17d3e38fdf,Keigo,3-2-0,Keigo Kunihara Record: 3-2-0,,"6' 0""",235 lbs.,--,Orthodox,--,3-2-0,0.17,0.1,1.99,,4.97,0.4,1.0,2.5,2026-06-05T04:00:22.790317+00:00
453ee00c3e1ae9dd,http://ufcstats.com/fighter-details/453ee00c3e1ae9dd,Ron,NC),Ron Faircloth Record: 33-20-0 (1 NC),,"5' 9""",205 lbs.,--,Orthodox,"Aug 16, 1979",33-20-0 (1 NC),0.39,0.4,8.9,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
1dab0d1d81dd06db,http://ufcstats.com/fighter-details/1dab0d1d81dd06db,Tra,7-5-1,Tra Telligman Record: 7-5-1,,"6' 2""",233 lbs.,--,Orthodox,"Feb 07, 1965",7-5-1,1.83,0.35,3.02,,0.87,1.0,0.8,0.0,2026-06-05T04:00:22.790317+00:00
e4770d5ed44a3970,http://ufcstats.com/fighter-details/e4770d5ed44a3970,Brian,NC),Brian Gassaway Record: 29-20-2 (1 NC),,"6' 1""",170 lbs.,--,Orthodox,"Aug 07, 1972",29-20-2 (1 NC),0.34,0.26,3.65,,0.0,0.0,0.42,0.0,2026-06-05T04:00:22.790317+00:00
0e041d43a47d2e4b,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,Matt,22-9-0,Matt Lindland Record: 22-9-0,,"6' 0""",185 lbs.,"74""",Southpaw,"May 17, 1970",22-9-0,2.62,0.5,1.56,,3.01,0.48,0.6,1.3,2026-06-05T04:00:22.790317+00:00
ae58685caf8e4a0d,http://ufcstats.com/fighter-details/ae58685caf8e4a0d,Bill,NC),Bill Mahood Record: 20-7-1 (1 NC),,"6' 3""",200 lbs.,--,Orthodox,"Feb 01, 1967",20-7-1 (1 NC),1.54,0.85,3.59,,0.0,0.0,0.0,3.9,2026-06-05T04:00:22.790317+00:00
01daf32100ed7517,http://ufcstats.com/fighter-details/01daf32100ed7517,Koji,25-10-10,Koji Oishi Record: 25-10-10,,"5' 8""",170 lbs.,--,Orthodox,"May 31, 1977",25-10-10,1.43,0.09,17.86,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
7f9f528cb72a6ed1,http://ufcstats.com/fighter-details/7f9f528cb72a6ed1,Travis,NC),Travis Wiuff Record: 75-21-0 (1 NC),,"6' 3""",205 lbs.,--,Orthodox,"Mar 15, 1978",75-21-0 (1 NC),0.48,0.3,4.03,,4.84,0.57,0.44,1.2,2026-06-05T04:00:22.790317+00:00
b6b12014698cc345,http://ufcstats.com/fighter-details/b6b12014698cc345,John,8-7-0,John Marsh Record: 8-7-0,,"6' 0""",265 lbs.,--,Orthodox,"Sep 15, 1970",8-7-0,0.83,0.42,2.23,,0.43,1.0,0.54,0.4,2026-06-05T04:00:22.790317+00:00
aee8eecfc4bfb1e7,http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,Bobby,NC),Bobby Southworth Record: 10-6-0 (1 NC),,"6' 2""",205 lbs.,--,Orthodox,"Dec 16, 1969",10-6-0 (1 NC),0.99,0.39,1.38,,3.98,0.78,0.64,1.3,2026-06-05T04:00:22.790317+00:00
f0264252e191da22,http://ufcstats.com/fighter-details/f0264252e191da22,Jason,0-1-0,Jason Thacker Record: 0-1-0,,"5' 10""",185 lbs.,--,Orthodox,"Aug 18, 1975",0-1-0,0.63,0.33,17.05,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
29f935654825331b,http://ufcstats.com/fighter-details/29f935654825331b,Chris,5-1-0,Chris Sanford Record: 5-1-0,,"5' 11""",185 lbs.,--,Orthodox,"Mar 12, 1968",5-1-0,0.23,0.5,3.22,,0.0,0.0,0.0,3.5,2026-06-05T04:00:22.790317+00:00
265589bdd93e7ce5,http://ufcstats.com/fighter-details/265589bdd93e7ce5,Lodune,15-9-0,Lodune Sincaid Record: 15-9-0,,"5' 9""",185 lbs.,--,Orthodox,"May 07, 1973",15-9-0,2.72,0.42,6.17,,0.0,0.0,0.75,0.0,2026-06-05T04:00:22.790317+00:00
fdfef29ba17ee525,http://ufcstats.com/fighter-details/fdfef29ba17ee525,Alex,15-10-0,Alex Schoenauer Record: 15-10-0,,"6' 3""",185 lbs.,--,Orthodox,"May 05, 1976",15-10-0,1.22,0.4,2.27,,0.0,0.0,0.22,4.9,2026-06-05T04:00:22.790317+00:00
ff2c606c8bc365e3,http://ufcstats.com/fighter-details/ff2c606c8bc365e3,Josh,9-8-0,Josh Rafferty Record: 9-8-0,,"6' 0""",170 lbs.,--,Orthodox,"Jan 06, 1981",9-8-0,0.6,0.33,3.6,,0.0,0.0,0.0,9.0,2026-06-05T04:00:22.790317+00:00
56b8b24f65f9f057,http://ufcstats.com/fighter-details/56b8b24f65f9f057,Mike,NC),Mike Kyle Record: 22-14-1 (2 NC),,"6' 4""",205 lbs.,"77""",Orthodox,"Mar 31, 1980",22-14-1 (2 NC),3.93,0.51,3.35,,1.33,0.62,0.5,0.8,2026-06-05T04:00:22.790317+00:00
c24b1db4b809d41b,http://ufcstats.com/fighter-details/c24b1db4b809d41b,Renato,NC),Renato Verissimo Record: 7-5-0 (1 NC),,"6' 1""",170 lbs.,--,Orthodox,"Aug 03, 1973",7-5-0 (1 NC),0.92,0.48,1.87,,1.46,0.3,0.5,2.5,2026-06-05T04:00:22.790317+00:00
253de74457bd6374,http://ufcstats.com/fighter-details/253de74457bd6374,Tony,14-9-1,Tony Fryklund Record: 14-9-1,,"6' 0""",185 lbs.,--,Orthodox,"Mar 26, 1971",14-9-1,3.49,0.39,6.5,,0.0,0.0,0.66,0.5,2026-06-05T04:00:22.790317+00:00
12458872d6afae1b,http://ufcstats.com/fighter-details/12458872d6afae1b,Vernon,26-33-2,Vernon White Record: 26-33-2,,"6' 0""",205 lbs.,--,Southpaw,"Dec 03, 1971",26-33-2,2.11,0.38,2.2,,0.88,0.28,0.44,0.0,2026-06-05T04:00:22.790317+00:00
b9e871af730f826c,http://ufcstats.com/fighter-details/b9e871af730f826c,Ronald,24-26-2,Ronald Jhun Record: 24-26-2,,"5' 11""",170 lbs.,--,Orthodox,"Sep 21, 1970",24-26-2,1.45,0.57,3.01,,1.81,1.0,1.0,0.0,2026-06-05T04:00:22.790317+00:00
08ae5cd9aef7ddd3,http://ufcstats.com/fighter-details/08ae5cd9aef7ddd3,Kimo,10-7-1,Kimo Leopoldo Record: 10-7-1,,"6' 3""",235 lbs.,--,Orthodox,"Jan 05, 1968",10-7-1,0.76,0.83,2.12,,4.55,1.0,0.0,2.3,2026-06-05T04:00:22.790317+00:00
e09dbbd5fe3f0fe2,http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2,Curtis,11-12-1,Curtis Stout Record: 11-12-1,,"6' 1""",185 lbs.,--,Southpaw,"Nov 07, 1973",11-12-1,0.69,0.67,3.2,,0.0,0.0,0.2,0.0,2026-06-05T04:00:22.790317+00:00
cb6783c39c01d896,http://ufcstats.com/fighter-details/cb6783c39c01d896,Tiki,10-7-1,Tiki Ghosn Record: 10-7-1,,"5' 10""",170 lbs.,--,Orthodox,"Feb 09, 1977",10-7-1,2.78,0.46,2.94,,0.41,0.5,0.61,0.0,2026-06-05T04:00:22.790317+00:00
4e9fb05d7e5e61b8,http://ufcstats.com/fighter-details/4e9fb05d7e5e61b8,Wesley,20-16-0,Wesley Correira Record: 20-16-0,,"6' 3""",260 lbs.,--,Orthodox,"Nov 11, 1978",20-16-0,2.6,0.36,8.8,,0.0,0.0,0.9,0.0,2026-06-05T04:00:22.790317+00:00
e0f7c4f3f67bc808,http://ufcstats.com/fighter-details/e0f7c4f3f67bc808,Wes,NC),Wes Sims Record: 24-14-1 (2 NC),,"6' 10""",260 lbs.,--,Orthodox,"Aug 04, 1979",24-14-1 (2 NC),0.98,0.51,2.95,,0.0,0.0,0.4,2.3,2026-06-05T04:00:22.790317+00:00
60884f31ead1609c,http://ufcstats.com/fighter-details/60884f31ead1609c,Jonathan,11-2-0,Jonathan Wiezorek Record: 11-2-0,,"6' 3""",250 lbs.,--,Southpaw,"Feb 10, 1978",11-2-0,1.27,0.58,5.47,,1.91,0.2,0.0,0.0,2026-06-05T04:00:22.790317+00:00
a9a314cc77d90b6e,http://ufcstats.com/fighter-details/a9a314cc77d90b6e,Wade,11-5-0,Wade Shipp Record: 11-5-0,,"6' 3""",245 lbs.,--,Orthodox,"Feb 09, 1975",11-5-0,4.29,0.86,2.14,,0.0,0.0,0.75,0.0,2026-06-05T04:00:22.790317+00:00
99dd0147dc4ef80c,http://ufcstats.com/fighter-details/99dd0147dc4ef80c,Genki,15-4-2,Genki Sudo Record: 15-4-2,,"5' 9""",155 lbs.,--,Orthodox,"Mar 08, 1978",15-4-2,1.55,0.39,2.23,,3.58,0.6,0.5,4.2,2026-06-05T04:00:22.790317+00:00
952f6fa06f25a0ec,http://ufcstats.com/fighter-details/952f6fa06f25a0ec,Carlos,16-14-0,Carlos Newton Record: 16-14-0,,"5' 9""",170 lbs.,--,Orthodox,"Aug 17, 1976",16-14-0,0.65,0.41,1.55,,2.47,0.7,0.43,0.9,2026-06-05T04:00:22.790317+00:00
32016899d0a222a3,http://ufcstats.com/fighter-details/32016899d0a222a3,Lee,NC),Lee Murray Record: 8-2-1 (1 NC),,"6' 3""",185 lbs.,--,Orthodox,"Sep 12, 1977",8-2-1 (1 NC),0.36,0.15,3.28,,0.9,1.0,0.42,1.8,2026-06-05T04:00:22.790317+00:00
445a98acb8985970,http://ufcstats.com/fighter-details/445a98acb8985970,Falaniko,30-11-0,Falaniko Vitale Record: 30-11-0,,"5' 10""",185 lbs.,--,Orthodox,"Jul 14, 1974",30-11-0,1.88,0.49,3.68,,0.72,0.33,0.86,0.0,2026-06-05T04:00:22.790317+00:00
b361180739bed4b0,http://ufcstats.com/fighter-details/b361180739bed4b0,David,10-15-0,David Abbott Record: 10-15-0,,"6' 0""",265 lbs.,--,Switch,"Apr 26, 1965",10-15-0,1.35,0.3,3.55,,1.07,0.33,0.66,0.0,2026-06-05T04:00:22.790317+00:00
b44f39a5c6596953,http://ufcstats.com/fighter-details/b44f39a5c6596953,Pedro,20-11-0,Pedro Rizzo Record: 20-11-0,,"6' 1""",241 lbs.,--,Orthodox,"May 03, 1974",20-11-0,1.93,0.34,3.02,,0.26,0.28,0.78,0.0,2026-06-05T04:00:22.790317+00:00
50cc91ce2982785d,http://ufcstats.com/fighter-details/50cc91ce2982785d,Ricco,NC),Ricco Rodriguez Record: 53-25-0 (1 NC),,"6' 4""",265 lbs.,--,Orthodox,"Aug 19, 1977",53-25-0 (1 NC),1.85,0.51,1.15,,2.3,0.39,0.4,1.0,2026-06-05T04:00:22.790317+00:00
c75b99887c8c3f5a,http://ufcstats.com/fighter-details/c75b99887c8c3f5a,Keith,12-4-1,Keith Rockel Record: 12-4-1,,"6' 0""",185 lbs.,--,Orthodox,"Aug 28, 1965",12-4-1,1.13,0.73,0.21,,4.63,0.75,1.0,4.6,2026-06-05T04:00:22.790317+00:00
0e31bfd26cc8c503,http://ufcstats.com/fighter-details/0e31bfd26cc8c503,Chris,15-10-0,Chris Liguori Record: 15-10-0,,"5' 9""",185 lbs.,--,Orthodox,--,15-10-0,0.29,0.33,1.44,,0.0,0.0,0.5,0.0,2026-06-05T04:00:22.790317+00:00
ebc5af72ad5a28cb,http://ufcstats.com/fighter-details/ebc5af72ad5a28cb,Nick,24-6-0,Nick Agallar Record: 24-6-0,,"5' 8""",155 lbs.,--,Orthodox,"Jan 13, 1979",24-6-0,0.69,0.11,4.56,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
d90b630e0561818b,http://ufcstats.com/fighter-details/d90b630e0561818b,Gan,13-5-0,Gan McGee Record: 13-5-0,,"6' 10""",265 lbs.,--,Orthodox,"Nov 20, 1976",13-5-0,2.2,0.29,2.31,,0.65,0.25,0.83,0.0,2026-06-05T04:00:22.790317+00:00
980b4e712489098e,http://ufcstats.com/fighter-details/980b4e712489098e,Dave,25-8-0,Dave Strasser Record: 25-8-0,,"5' 10""",170 lbs.,--,Orthodox,"Jul 13, 1969",25-8-0,3.04,0.45,1.88,,0.72,0.33,0.33,0.0,2026-06-05T04:00:22.790317+00:00
04f9fe830cf13482,http://ufcstats.com/fighter-details/04f9fe830cf13482,Gerald,9-7-0,Gerald Strebendt Record: 9-7-0,,"5' 9""",155 lbs.,--,Orthodox,"Mar 01, 1979",9-7-0,0.0,0.0,4.0,,0.0,0.0,0.0,16.4,2026-06-05T04:00:22.790317+00:00
b4bc2e3353a770b5,http://ufcstats.com/fighter-details/b4bc2e3353a770b5,Ian,20-7-1,Ian Freeman Record: 20-7-1,,"5' 11""",225 lbs.,--,Orthodox,"Nov 10, 1966",20-7-1,2.54,0.48,3.11,,1.44,0.4,0.8,0.7,2026-06-05T04:00:22.790317+00:00
7b9aa973e5c04624,http://ufcstats.com/fighter-details/7b9aa973e5c04624,Eddie,1-1-0,Eddie Ruiz Record: 1-1-0,,"5' 7""",155 lbs.,--,Orthodox,"Jun 10, 1967",1-1-0,0.2,0.25,1.4,,2.0,0.12,0.0,0.0,2026-06-05T04:00:22.790317+00:00
73ef22f25d0f70e2,http://ufcstats.com/fighter-details/73ef22f25d0f70e2,Romie,7-1-0,Romie Aram Record: 7-1-0,,"5' 10""",170 lbs.,--,Orthodox,"Dec 02, 1977",7-1-0,1.8,0.35,2.83,,2.5,0.62,0.83,0.0,2026-06-05T04:00:22.790317+00:00
e741536153227386,http://ufcstats.com/fighter-details/e741536153227386,Sean,4-3-0,Sean Alvarez Record: 4-3-0,,"6' 0""",235 lbs.,--,Orthodox,"Jul 14, 1971",4-3-0,0.89,0.37,3.25,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
22ee260735da0d58,http://ufcstats.com/fighter-details/22ee260735da0d58,Richard,19-4-0,Richard Crunkilton Record: 19-4-0,,"5' 7""",155 lbs.,--,Orthodox,"Nov 25, 1979",19-4-0,1.72,0.41,1.45,,4.08,0.61,0.65,1.3,2026-06-05T04:00:22.790317+00:00
9ccdd2ce45903f34,http://ufcstats.com/fighter-details/9ccdd2ce45903f34,Mark,21-18-1,Mark Weir Record: 21-18-1,,"6' 2""",185 lbs.,--,Southpaw,"Sep 19, 1967",21-18-1,1.54,0.56,2.5,,0.8,0.5,0.25,2.4,2026-06-05T04:00:22.790317+00:00
8dc46e9a7895ce1a,http://ufcstats.com/fighter-details/8dc46e9a7895ce1a,Alexandre,0-3-0,Alexandre Dantas Record: 0-3-0,,"6' 2""",238 lbs.,--,Orthodox,"Mar 01, 1979",0-3-0,0.21,0.25,1.87,,0.0,0.0,0.0,3.1,2026-06-05T04:00:22.790317+00:00
31ceaf0e670c1578,http://ufcstats.com/fighter-details/31ceaf0e670c1578,Gil,8-5-0,Gil Castillo Record: 8-5-0,,"5' 9""",170 lbs.,--,Southpaw,"Oct 21, 1965",8-5-0,0.6,0.45,2.22,,3.33,0.45,0.5,0.0,2026-06-05T04:00:22.790317+00:00
18aecaf50f52e4c3,http://ufcstats.com/fighter-details/18aecaf50f52e4c3,Phillip,16-0-0,Phillip Miller Record: 16-0-0,,"5' 11""",185 lbs.,--,Orthodox,"Feb 20, 1979",16-0-0,1.61,0.54,1.93,,3.62,0.25,1.0,0.6,2026-06-05T04:00:22.790317+00:00
01b39decaf0abf6a,http://ufcstats.com/fighter-details/01b39decaf0abf6a,Benji,NC),Benji Radach Record: 21-7-0 (1 NC),,"5' 10""",185 lbs.,--,Orthodox,"Apr 05, 1979",21-7-0 (1 NC),2.62,0.49,2.31,,1.06,0.41,0.71,0.4,2026-06-05T04:00:22.790317+00:00
ce783bf73b5131f9,http://ufcstats.com/fighter-details/ce783bf73b5131f9,Eugene,15-9-1,Eugene Jackson Record: 15-9-1,,"5' 8""",185 lbs.,--,Orthodox,"Sep 23, 1966",15-9-1,2.19,0.33,3.44,,1.91,0.71,0.16,2.3,2026-06-05T04:00:22.790317+00:00
918db42c3637916f,http://ufcstats.com/fighter-details/918db42c3637916f,Leigh,18-10-2,Leigh Remedios Record: 18-10-2,,"5' 7""",155 lbs.,--,Orthodox,"Jan 13, 1976",18-10-2,0.75,0.41,1.36,,0.0,0.0,0.33,0.0,2026-06-05T04:00:22.790317+00:00
4b4fc3ddc307bc73,http://ufcstats.com/fighter-details/4b4fc3ddc307bc73,James,21-10-2,James Zikic Record: 21-10-2,,"6' 2""",205 lbs.,--,Orthodox,"Mar 01, 1977",21-10-2,1.47,0.35,1.6,,0.5,0.25,0.74,0.5,2026-06-05T04:00:22.790317+00:00
5bd533d50c8e7b8a,http://ufcstats.com/fighter-details/5bd533d50c8e7b8a,Chris,20-17-0,Chris Haseman Record: 20-17-0,,"5' 11""",205 lbs.,--,Orthodox,"Jun 02, 1969",20-17-0,0.93,0.7,4.67,,0.0,0.0,0.4,2.0,2026-06-05T04:00:22.790317+00:00
1975c2272ba40e71,http://ufcstats.com/fighter-details/1975c2272ba40e71,Nick,7-3-0,Nick Serra Record: 7-3-0,,"5' 9""",170 lbs.,--,Orthodox,"Mar 27, 1978",7-3-0,0.0,0.0,1.73,,1.0,0.1,0.0,2.0,2026-06-05T04:00:22.790317+00:00
5d7c18191b8aa432,http://ufcstats.com/fighter-details/5d7c18191b8aa432,Zach,9-11-0,Zach Light Record: 9-11-0,,"5' 8""",170 lbs.,--,Orthodox,"Feb 06, 1974",9-11-0,0.81,0.33,1.9,,1.36,1.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
21b1132949f2a9b0,http://ufcstats.com/fighter-details/21b1132949f2a9b0,Steve,NC),Steve Berger Record: 21-23-2 (1 NC),,"5' 11""",170 lbs.,--,Orthodox,"May 20, 1973",21-23-2 (1 NC),1.0,0.27,3.26,,0.84,0.4,0.16,1.7,2026-06-05T04:00:22.790317+00:00
94070f6544c4b2a5,http://ufcstats.com/fighter-details/94070f6544c4b2a5,Rodrigo,NC),Rodrigo Ruas Record: 4-5-1 (1 NC),,"5' 10""",185 lbs.,--,Orthodox,"Oct 06, 1977",4-5-1 (1 NC),1.28,0.35,7.0,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
9a967e8e43dcef63,http://ufcstats.com/fighter-details/9a967e8e43dcef63,Joao,4-1-0,Joao Pierini Record: 4-1-0,,"6' 1""",155 lbs.,--,Switch,"Dec 11, 1971",4-1-0,0.76,0.14,4.56,,0.0,0.0,0.0,0.0,2026-06-05T04:00:22.790317+00:00
85d905f7c4f5a1af,http://ufcstats.com/fighter-details/85d905f7c4f5a1af,Murilo,15-8-1,Murilo Bustamante Record: 15-8-1,,"6' 2""",183 lbs.,--,Orthodox,"Jul 30, 1966",15-8-1,1.33,0.32,1.9,,2.46,0.33,0.54,1.2,2026-06-05T04:00:22.790317+00:00
b76ed59283d3559c,http://ufcstats.com/fighter-details/b76ed59283d3559c,Tsuyoshi,27-19-2,Tsuyoshi Kohsaka Record: 27-19-2,,"5' 11""",225 lbs.,--,Orthodox,"Mar 06, 1970",27-19-2,1.88,0.38,4.41,,1.32,0.2,0.33,0.4,2026-06-05T04:00:22.790317+00:00
